"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"122",481,0.199334983991858,0,0,"preeclampsia_vs_PretermControls","cmap","geldanamycin",1e-06,6,"HL60","HT_HG-U133A","DMSO","MP Biomedicals","195994","geldanamycin","EXPT01571","NULL","DB02424",1
"123",482,-0.13460844551618,0.0045,0.0217684377478192,"preeclampsia_vs_PretermControls","cmap","clozapine",1e-05,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","C-6305","clozapine","C0009079","NULL","DB00363",1
"124",483,0,1,1,"preeclampsia_vs_PretermControls","cmap","thioridazine",1e-05,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","T9025","thioridazine hydrochloride","C0039943","NULL","DB00679",1
"125",488,-0.145265236382978,0.00141,0.00894074844074844,"preeclampsia_vs_PretermControls","cmap","genistein",1e-05,6,"HL60","HT_HG-U133A","DMSO","Calbiochem","345834","genistein","NULL","NULL","DB01645",1
"126",491,-0.219633836313891,0,0,"preeclampsia_vs_PretermControls","cmap","fulvestrant",1e-08,6,"HL60","HT_HG-U133A","DMSO","Tocris","1047","ICI 182,780","C0935916","NULL","DB00947",1
"127",493,0.153776692794366,0.00058,0.00446717171717172,"preeclampsia_vs_PretermControls","cmap","valproic acid",5e-04,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"128",494,-0.17683014776772,4e-05,0.000512605042016807,"preeclampsia_vs_PretermControls","cmap","estradiol",1e-08,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","E1024","estradiol, USP","C1330622","NULL","DB00783",1
"129",495,-0.199692877825767,0,0,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"130",497,-0.206810887325003,0,0,"preeclampsia_vs_PretermControls","cmap","haloperidol",1e-05,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","H1512","haloperidol","C0720809","NULL","DB00502",1
"131",498,0.085629194333578,0.20462,0.418011386470194,"preeclampsia_vs_PretermControls","cmap","haloperidol",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","H1512","haloperidol","C0720809","NULL","DB00502",1
"132",499,0,1,1,"preeclampsia_vs_PretermControls","cmap","acetylsalicylic acid",1e-04,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","A2093","aspirin, USP","EXPT00475","NULL","DB00945",1
"133",502,0,1,1,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"134",503,0,1,1,"preeclampsia_vs_PretermControls","cmap","estradiol",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","E1024","estradiol, USP","C1330622","NULL","DB00783",1
"135",504,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",0.001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"136",509,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",2e-04,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"137",510,0.176563083207563,4e-05,0.000512605042016807,"preeclampsia_vs_PretermControls","cmap","prochlorperazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P9178","prochlorperazine dimaleate salt","C0770888","NULL","DB00433",1
"138",512,0.0793039331311077,0.2734,0.536595881595882,"preeclampsia_vs_PretermControls","cmap","chlorpromazine",1e-06,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","C0982","chlorpromazine hydrochloride","C0008286","NULL","DB00477",1
"139",515,0,1,1,"preeclampsia_vs_PretermControls","cmap","vorinostat",1e-05,6,"PC3","HT_HG-U133A","DMSO","BioVision","1604-1","SAHA","MMS_422","NULL","DB02546",1
"140",516,0.0972591914753954,0.10479,0.244723966309341,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"141",519,0.182954458516772,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","trifluoperazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T6062","trifluoperazine dihydrochloride","C0304381","NULL","DB00831",1
"142",523,-0.170802048154584,7e-05,0.000807183364839319,"preeclampsia_vs_PretermControls","cmap","geldanamycin",1e-06,6,"PC3","HT_HG-U133A","DMSO","MP Biomedicals","195994","geldanamycin","EXPT01571","NULL","DB02424",1
"143",525,0.209438022640915,0,0,"preeclampsia_vs_PretermControls","cmap","thioridazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T9025","thioridazine hydrochloride","C0039943","NULL","DB00679",1
"144",527,0,1,1,"preeclampsia_vs_PretermControls","cmap","troglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T2573","troglitazone","C0245514","NULL","DB00197",1
"145",528,0,1,1,"preeclampsia_vs_PretermControls","cmap","rosiglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","LKT Laboratories","R5772","rosiglitazone","C0289313","NULL","DB00412",1
"146",535,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",5e-04,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"147",537,0,1,1,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"148",539,-0.123155428841681,0.01398,0.0521897184822521,"preeclampsia_vs_PretermControls","cmap","haloperidol",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","H1512","haloperidol","C0720809","NULL","DB00502",1
"149",558,0.174804332051291,4e-05,0.000512605042016807,"preeclampsia_vs_PretermControls","cmap","dextromethorphan",1.08e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","359","Dextromethorphan hydrobromide monohydrate [6700-34-1]","C0872890","6700-34-1","DB00514",1
"150",565,-0.184243580100821,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","clozapine",1.22e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","350","Clozapine [5786-21-0]","C0009079","5786-21-0","DB00363",1
"151",577,-0.226638702510862,0,0,"preeclampsia_vs_PretermControls","cmap","domperidone",7.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","461","Domperidone maleate","C0771334","NULL","DB01184",1
"152",578,0.194477604995163,1e-05,0.000204697986577181,"preeclampsia_vs_PretermControls","cmap","ouabain",5.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","471","Strophantine octahydrate [11018-89-6]","C0029904","11018-89-6","DB01092",1
"153",580,0,1,1,"preeclampsia_vs_PretermControls","cmap","anisomycin",1.5e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","412","Anisomycin [22862-76-6]","NULL","22862-76-6","DB07374",1
"154",591,0.240511156020681,0,0,"preeclampsia_vs_PretermControls","cmap","cyanocobalamin",3e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","433","Cyanocobalamin [68-19-9]","MMS_635","68-19-9","DB00115",1
"155",600,0.254610682714883,0,0,"preeclampsia_vs_PretermControls","cmap","ginkgolide A",9.8e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","444","Ginkgolide A [15291-75-5]","NULL","15291-75-5","DB06743",1
"156",639,0,1,1,"preeclampsia_vs_PretermControls","cmap","nalbuphine",1.02e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","118","Nalbuphine hydrochloride [23277-43-2]","C0600099","23277-43-2","DB00844",1
"157",676,0.237288993744123,0,0,"preeclampsia_vs_PretermControls","cmap","pargyline",2.04e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","183","Pargyline hydrochloride [306-07-0]","C0282289","306-07-0","DB01626",1
"158",682,0.150440186646292,0.00085,0.00604312354312354,"preeclampsia_vs_PretermControls","cmap","hyoscyamine",1.38e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","233","Hyoscyamine (L) [101-31-5]","C0004261","101-31-5","DB00424",1
"159",719,0,1,1,"preeclampsia_vs_PretermControls","cmap","idoxuridine",1.12e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","18","Idoxuridine [54-42-2]","C0020811","54-42-2","DB00249",1
"160",725,0.125972957881381,0.01055,0.0420346178967995,"preeclampsia_vs_PretermControls","cmap","thioridazine",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","78","Thioridazine hydrochloride [130-61-0]","C0039943","130-61-0","DB00679",1
"161",737,0.113753067247444,0.03058,0.0933928928928929,"preeclampsia_vs_PretermControls","cmap","niclosamide",1.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","40","Niclosamide [50-65-7]","C0028017","50-65-7","DB06803",1
"162",740,0,1,1,"preeclampsia_vs_PretermControls","cmap","tolnaftate",1.3e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","70","Tolnaftate [2398-96-1]","C0040379","2398-96-1","DB00525",1
"163",741,0,1,1,"preeclampsia_vs_PretermControls","cmap","trimethobenzamide",9.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","80","Trimethobenzamide hydrochloride [554-92-7]","C0145932","554-92-7","DB00662",1
"164",742,0.10906322975981,0.04447,0.125354436229205,"preeclampsia_vs_PretermControls","cmap","metronidazole",2.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","81","Metronidazole [443-48-1]","C0353490","443-48-1","DB00916",1
"165",756,0,1,1,"preeclampsia_vs_PretermControls","cmap","dipyridamole",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","142","Dipyridamole [58-32-2]","C0012582","58-32-2","DB00975",1
"166",767,0,1,1,"preeclampsia_vs_PretermControls","cmap","azathioprine",1.44e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","94","Azathioprine [446-86-6]","C0887732","446-86-6","DB00993",1
"167",772,0.140114670095161,0.00254,0.0141368613138686,"preeclampsia_vs_PretermControls","cmap","loperamide",7.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","144","Loperamide hydrochloride [34552-83-5]","C0023992","34552-83-5","DB00836",1
"168",784,0,1,1,"preeclampsia_vs_PretermControls","cmap","lisuride",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","106","Lisuride (S)(-) [18016-80-3]","C0023863","18016-80-3","DB00589",1
"169",787,0.16805841622229,9e-05,0.000968253968253968,"preeclampsia_vs_PretermControls","cmap","tretinoin",1.34e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","257","Retinoic acid [302-79-4]","C0040845","302-79-4","DB00755",1
"170",789,0.248500737397914,0,0,"preeclampsia_vs_PretermControls","cmap","labetalol",1.1e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","277","Labetalol hydrochloride [32780-64-6]","C0699440","32780-64-6","DB00598",1
"171",823,0.204162762746651,0,0,"preeclampsia_vs_PretermControls","cmap","terbutaline",7.2e-06,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","391","Terbutaline hemisulfate [23031-32-5]","C0039542","23031-32-5","DB00871",1
"172",837,-0.205549296035869,0,0,"preeclampsia_vs_PretermControls","cmap","methotrexate",8.8e-06,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","373","Amethopterin (R,S) [59-05-2]","C0025677","59-05-2","DB00563",1
"173",856,0.202136864232343,0,0,"preeclampsia_vs_PretermControls","cmap","methyldopa",1.9e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","326","Methyldopa (L,-) [555-30-6]","C0304527","555-30-6","DB00968",1
"174",865,0,1,1,"preeclampsia_vs_PretermControls","cmap","haloperidol",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","H1512","haloperidol","C0720809","NULL","DB00502",1
"175",867,0.114869845045425,0.02827,0.0880280755487494,"preeclampsia_vs_PretermControls","cmap","fulvestrant",1e-06,6,"MCF7","HT_HG-U133A","DMSO","Tocris","1047","ICI 182,780","C0935916","NULL","DB00947",1
"176",869,0.113690389252703,0.03069,0.0936513256628314,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"177",870,0,1,1,"preeclampsia_vs_PretermControls","cmap","estradiol",1e-07,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","E1024","estradiol, USP","C1330622","NULL","DB00783",1
"178",871,0.119935667703627,0.0181,0.0626617480136209,"preeclampsia_vs_PretermControls","cmap","valproic acid",0.001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"179",873,0,1,1,"preeclampsia_vs_PretermControls","cmap","tretinoin",1e-06,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","R2625","retinoic acid","C0040845","NULL","DB00755",1
"180",876,0.081461977061013,0.24861,0.49414173998045,"preeclampsia_vs_PretermControls","cmap","valproic acid",2e-04,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"181",879,0,1,1,"preeclampsia_vs_PretermControls","cmap","chlorpromazine",1e-06,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","C0982","chlorpromazine hydrochloride","C0008286","NULL","DB00477",1
"182",882,0.126702407199309,0.00986,0.039752808988764,"preeclampsia_vs_PretermControls","cmap","vorinostat",1e-05,6,"MCF7","HT_HG-U133A","DMSO","BioVision","1604-1","SAHA","MMS_422","NULL","DB02546",1
"183",883,0,1,1,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"184",884,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",5e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"185",886,0.122485304204377,0.01478,0.0542793497892836,"preeclampsia_vs_PretermControls","cmap","trifluoperazine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T6062","trifluoperazine dihydrochloride","C0304381","NULL","DB00831",1
"186",890,0,1,1,"preeclampsia_vs_PretermControls","cmap","geldanamycin",1e-06,6,"MCF7","HT_HG-U133A","DMSO","MP Biomedicals","195994","geldanamycin","EXPT01571","NULL","DB02424",1
"187",891,0,1,1,"preeclampsia_vs_PretermControls","cmap","clozapine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","C-6305","clozapine","C0009079","NULL","DB00363",1
"188",892,0.181865335210527,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","thioridazine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T9025","thioridazine hydrochloride","C0039943","NULL","DB00679",1
"189",895,0,1,1,"preeclampsia_vs_PretermControls","cmap","rosiglitazone",1e-05,6,"MCF7","HT_HG-U133A","DMSO","LKT Laboratories","R5772","rosiglitazone","C0289313","NULL","DB00412",1
"190",897,0,1,1,"preeclampsia_vs_PretermControls","cmap","genistein",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Calbiochem","345834","genistein","NULL","NULL","DB01645",1
"191",899,0.145646603415711,0.00139,0.00888784067085954,"preeclampsia_vs_PretermControls","cmap","fluphenazine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","F8548","fluphenazine dihydrochloride","C0700567","NULL","DB00623",1
"192",900,-0.0949591905811782,0.12104,0.273764923989618,"preeclampsia_vs_PretermControls","cmap","fulvestrant",1e-08,6,"MCF7","HT_HG-U133A","DMSO","Tocris","1047","ICI 182,780","C0935916","NULL","DB00947",1
"193",902,0.130313015727292,0.00698,0.0305437589670014,"preeclampsia_vs_PretermControls","cmap","valproic acid",5e-04,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"194",903,0,1,1,"preeclampsia_vs_PretermControls","cmap","estradiol",1e-08,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","E1024","estradiol, USP","C1330622","NULL","DB00783",1
"195",904,-0.088602921572855,0.17545,0.370711811569103,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"196",907,0,1,1,"preeclampsia_vs_PretermControls","cmap","8-azaguanine",2.62e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1","Azaguanine-8 [134-58-7]","EXPT00603","134-58-7","DB01667",1
"197",911,0.0932040825316016,0.1341,0.296857816467175,"preeclampsia_vs_PretermControls","cmap","procaine",1.46e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","41","Procaine hydrochloride [51-05-8]","C0033218","51-05-8","DB00721",1
"198",917,0,1,1,"preeclampsia_vs_PretermControls","cmap","dexpanthenol",1.94e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","22","Panthenol (D) [81-13-0]","C0057610","81-13-0","DB09357",1
"199",918,0,1,1,"preeclampsia_vs_PretermControls","cmap","epirizole",1.7e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","32","Epirizole [18694-40-1]","NULL","18694-40-1","DB08991",1
"200",919,-0.139452038665947,0.00275,0.0150718778077269,"preeclampsia_vs_PretermControls","cmap","moxisylyte",1.26e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","42","Moxisylyte hydrochoride [964-52-3]","C0040108","964-52-3","DB09205",1
"201",920,0,1,1,"preeclampsia_vs_PretermControls","cmap","carbamazepine",1.7e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","52","Carbamazepine [298-46-4]","C0006949","298-46-4","DB00564",1
"202",922,0,1,1,"preeclampsia_vs_PretermControls","cmap","imipramine",1.26e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","72","Imipramine hydrochloride [113-52-0]","C0020934","113-52-0","DB00458",1
"203",923,0,1,1,"preeclampsia_vs_PretermControls","cmap","acetazolamide",1.8e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","3","Acetazolamide [59-66-5]","C0000981","59-66-5","DB00819",1
"204",924,0,1,1,"preeclampsia_vs_PretermControls","cmap","hydroflumethiazide",1.2e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","13","Hydroflumethiazide [135-09-1]","C0020273","135-09-1","DB00774",1
"205",929,0,1,1,"preeclampsia_vs_PretermControls","cmap","nifedipine",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","63","Nifedipine [21829-25-4]","C0028066","21829-25-4","DB01115",1
"206",936,0,1,1,"preeclampsia_vs_PretermControls","cmap","mefenamic acid",1.66e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","54","Mefenamic acid [61-68-7]","C0025152","61-68-7","DB00784",1
"207",938,-0.104381092474964,0.06354,0.164897108843537,"preeclampsia_vs_PretermControls","cmap","amitriptyline",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","74","Amitryptiline hydrochloride [549-18-8]","C0002600","549-18-8","DB00321",1
"208",942,0,1,1,"preeclampsia_vs_PretermControls","cmap","dapsone",1.62e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","35","Dapsone [80-08-0]","C0010980","80-08-0","DB00250",1
"209",943,0,1,1,"preeclampsia_vs_PretermControls","cmap","naproxen",1.74e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","45","Naproxen [22204-53-1]","C0546873","22204-53-1","DB00788",1
"210",945,-0.0976568282914393,0.10196,0.239305886879569,"preeclampsia_vs_PretermControls","cmap","diphenhydramine",1.38e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","65","Diphenhydramine hydrochloride [147-24-0]","C1178484","147-24-0","DB01075",1
"211",954,0.22459405027686,0,0,"preeclampsia_vs_PretermControls","cmap","triflusal",1.62e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","528","Triflusal [322-79-2]","C0077126","322-79-2","DB08814",1
"212",957,0.237213647673827,0,0,"preeclampsia_vs_PretermControls","cmap","gliclazide",1.24e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","558","Gliclazide [21187-98-4]","C0017631","21187-98-4","DB01120",1
"213",961,0.265175816329133,0,0,"preeclampsia_vs_PretermControls","cmap","imipenem",1.34e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","519","Imipenem [74431-23-5]","MMS_109","74431-23-5","DB01598",1
"214",992,0,1,1,"preeclampsia_vs_PretermControls","cmap","papaverine",1.06e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","583","Papaverine hydrochloride [61-25-6]","C0700461","61-25-6","DB01113",1
"215",998,0,1,1,"preeclampsia_vs_PretermControls","cmap","dacarbazine",2.2e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","574","Dacarbazine [4342-03-4]","C0010927","4342-03-4","DB00851",1
"216",1003,0.143391810163672,0.00172,0.0104606181455633,"preeclampsia_vs_PretermControls","cmap","riboflavin",1.06e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","634","Riboflavine [83-88-5]","EXPT02760","83-88-5","DB00140",1
"217",1005,0.215135924310815,0,0,"preeclampsia_vs_PretermControls","cmap","ipratropium bromide",9.8e-06,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","575","Ipratropium bromide [22254-24-6]","C0700580","22254-24-6","DB00332",1
"218",1014,0.139084333283323,0.00286,0.0156046511627907,"preeclampsia_vs_PretermControls","cmap","berberine",1.08e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","586","Berberine chloride [633-65-8]","EXPT00672","633-65-8","DB04115",1
"219",1027,0,1,1,"preeclampsia_vs_PretermControls","cmap","8-azaguanine",2.62e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1","Azaguanine-8 [134-58-7]","EXPT00603","134-58-7","DB01667",1
"220",1030,0,1,1,"preeclampsia_vs_PretermControls","cmap","sulfaphenazole",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","21","Sulfaphenazole [526-08-9]","NULL","526-08-9","DB06729",1
